,product_id,title,link,discount_price,regular_price,brand
0,168899,"Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-pak-400g.html?offer=168901,1199,1199,Wellkiss
1,168902,"Сухой корм для стерилизованных кошек, с ягненком, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-yagnenkom-pak-400g.html?offer=168904,1199,1199,Wellkiss
2,151160,"Adult Sterilized Classic Сухой корм для стерилизованных кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/classic-korm-dlya-sterilizovannyh-koshek-s-kuricey.html?offer=138270,2629,2629,Ownat
3,119899,"N&D PRIME сухой корм для стерилизованных кошек, с курицей и гранатом, 300г",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-prime-cat-neutered-chicken-pomegranate-adult-300g.html?offer=119901,3683,3683,Farmina
4,151172,"Adult Sterilized Корм сухой беззерновой для стерилизованных кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/just-korm-dlya-sterilizovannyh-koshek-bezzernovoy-s-kuricey.html?offer=124629,3289,3289,Ownat
5,112527,"Сухой корм для стерилизованных кошек, четыре вида мяса, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-sterilizovannyh-koshek-chetyre-vida-myasa-s-burym-risom-400g.html?offer=112529,3155,3155,Grandorf
6,155683,"Корм сухой для кастрированных котов и стерилизованных кошек в возрасте от 1 года до 7 лет, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-kuricey1.html?offer=155686,8999,8999,Grandin
7,41954,"Sterilised 37 Regular Сухой корм для стерилизованных кошек с 1 до 7 лет, 200 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Sterilised_37_suhoy_korm_dlya_sterilizovannyh_koshek.html?offer=45708,2385,2385,Royal Canin
8,148182,"Adult Sterilized Корм сухой для стерилизованных кошек, с ягненком, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-steril-s-yagnenkom.html?offer=148185,4729,4729,Wellkiss
9,119992,"Vet Life Gastrointestinal Сухой диетический корм для кошек при заболеваниях ЖКТ, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-gastro-intestinal-400-gr.html?offer=120008,4335,4335,Farmina
10,148713,"Корм сухой для стерилизованных кошек, с ягненком, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-yagnenkom1.html?offer=148716,1579,1579,Mealfeel
11,112524,"Сухой корм для домашних кошек, четыре вида мяса, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-domashnih-koshek-chetyre-vida-myasa-s-burym-risom-400g.html?offer=112526,3155,3155,Grandorf
12,113384,"Adult Sterilized Grain Free Сухой корм для стерилизованных кошек, с курицей и индейкой, 1 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/ownat-gf-prime-dlya-sterilizovannyh-koshek-1-kg.html?offer=113385,1749,1749,Ownat
13,140798,"Indoor Сухой корм для кошек, с ягненком, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/indoor-suhoy-korm-dlya-koshek-s-yagnenkom.html?offer=140799,1799,1799,Grandin
14,151176,"Adult Sterilized Ultra Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/ultra-korm-dlya-sterilizovannyh-koshek-s-indeykoy.html?offer=117421,1949,1949,Ownat
15,148703,"Корм сухой для кошек с чувствительным пищеварением, с индейкой и лососем, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy-i-lososem.html?offer=148706,1579,1579,Mealfeel
16,148709,"Корм сухой для стерилизованных кошек, с лососем, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-lososem.html?offer=148712,1579,1579,Mealfeel
17,119894,"N&D PRIME сухой корм для кошек, с ягненком и черникой, 300г",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-prime-cat-lamb-blueberry-adult-300g.html?offer=119896,3695,3695,Farmina
18,137184,"OCEAN CAT корм сухой для стерилизованных кошек и кастрированных котов, с сельдью и апельсином, 300гр",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-oushen-ket-seld-i-apelsin-dlya-sterilizovannyh-koshek-i-kastrirovannyh-kotov-300g.html?offer=137187,3955,3955,Farmina
19,42736,"Urinary s/o LP34 Сухой корм при заболеваниях дистального отдела мочевыделительной системы у кошек, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Royal_Canin_Urinary_SO_dieticheskiy_suhoy_korm_dlya_koshek_pri_MKB.html?offer=42570,2515,2515,Royal Canin
20,84504,"Корм сухой для кошек Стерилайзд 7+, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-royal-kanin-sterilayzd-7-pak-400-g.html?offer=77326,1526,1795,Royal Canin
21,119988,"Vet Life Struvite диетический сухой корм для кошек при мочекаменной болезни, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-struvite-400-gr.html?offer=120007,4335,4335,Farmina
22,156063,"Functional Nutrition Корм сухой для стерилизованных кошек, с индейкой и уткой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-kuricey-i-utkoy-400g.html?offer=156065,1579,1579,Mealfeel
23,48182,"Gastrointestinal GI32 S/O Сухой корм при лечении ЖКТ для кошек, 400 гр.",https://4lapy.ru/catalog/koshki/Royal_Canin_Gastro_Intestinal_GI_32_dieticheskiy_suhoy_korm_dlya_koshek_pri_narusheniyah_pishchevareniya.html?offer=48181,3629,3629,Royal Canin
24,151170,"Adult Chicken Корм сухой беззерновой для кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/just-korm-dlya-koshek-bezzernovoy-s-kuricey.html?offer=113389,1319,1319,Ownat
25,42467,"Prescription Diet s/d Urinary Care Сухой диетический корм для кошек при профилактике мочекаменной болезни (мкб), с курицей, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_starshe_7et_kuritsey.html?offer=45804,3475,3475,Hills
26,112512,"Сухой корм для котят, ягненок с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-kotyat-yagnenok-s-risom-400g.html?offer=112514,2919,2919,Grandorf
27,145768,"Adult Care Hypoallergenic Сухой корм гипоаллергенный для взрослых кошек, с рыбой, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/ownat-care-korm-dlya-vzroslyh-koshek-hypoallergenic-s-ryboy-pak-1-5kg.html?offer=145770,3499,3499,Ownat
28,119998,"Vet Life Struvite Management диетический сухой корм для кошек при мочекаменной болезни, с курицей, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-management-struvite-400-gr.html?offer=120009,4335,4335,Farmina
29,151166,"Adult Grain Free Сухой корм для взрослых кошек, с курицей и индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/gf-prime-korm-suhoy-dlya-vzroslyh-koshek-s-kuricey-i-indeykoy.html?offer=124631,1579,1579,Ownat
30,151162,"Classic Daily Care Сухой корм для кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/classic-korm-dlya-koshek-daily-care-s-kuricey.html?offer=138252,1119,1119,Ownat
31,148189,"Adult Exigent Корм сухой для привередливых кошек, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-priveredlivyh-koshek-s-indeykoy.html?offer=148192,4729,4729,Wellkiss
32,120000,"Vet Life UltraHypo диетический сухой корм для кошек, гипоаллергенный, с рыбой, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-ultrahypo-400-gr.html?offer=120010,4849,4849,Farmina
33,155677,"Kitten Сухой корм для котят, беременных и кормящих кошек, 400 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-sukhoy-dlya-kotyat-s-kuritsey-1.html?offer=155680,1440,1799,Grandin
34,148695,"Корм сухой для котят, с курицей и индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-s-kuricey-i-indeykoy.html?offer=148698,1579,1579,Mealfeel
35,112515,"Сухой корм для домашних кошек, с ягненком и индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-domashnih-koshek-yagnenok-s-risom-400g.html?offer=112517,2919,2919,Grandorf
36,146238,"Сухой корм для стерилизованных кошек с уткой и индейкой, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-utkoy-i-indeykoy.html?offer=146239,1547,1547,AlphaPet
37,41960,"Maine Coon Adult Сухой корм для взрослых кошек породы мейн-кун, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_31_Adult_suhoy_korm_dlya_koshek_porody_Meyn_Kun.html?offer=41942,2859,2859,Royal Canin
38,119884,"N&D PRIME сухой корм для кошек, с курицей и гранатом, 300г",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-prime-cat-chicken-pomegranate-adult-300g.html?offer=119886,3695,3695,Farmina
39,119986,"Vet Life Renal диетический сухой корм для кошек при почечной недостаточности, с курицей, 400г",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/vet-life-natural-diet-cat-renal-400-gr.html?offer=120006,4335,4335,Farmina
40,151164,"Adult Classic Корм сухой для кошек, с рыбой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/classic-korm-dlya-koshek-s-ryboy.html?offer=138258,1119,1119,Ownat
41,46994,"Sterilised Senior Сухой корм для пожилых стерилизованных кошек и кастрированных котов старше 7 лет, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_Sterilised_suhoy_korm_dlya_koshek_starshe_7et_indeyka.html?offer=41900,1460,1717,PRO PLAN®
42,42986,"Prescription Diet k/d Kidney Care Сухой диетический корм для кошек с хронической болезнью почек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Hills_KD_dieticheskiy_suhoy_korm_dlya_koshek_pri_zabolevaniyah_pochek.html?offer=45803,4285,4285,Hills
43,119889,"N&D PRIME сухой корм для кошек, с кабаном и яблоком, 300г",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/farmina-n-d-prime-cat-wild-boar-apple-adult-300g.html?offer=119891,3695,3695,Farmina
44,132685,"Sterilised Сухой корм для стерилизованных кошек с индейкой, 1,5 кг + 400г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/proplan-suh-1-5kg-d-sterkoshaftekeaindkur-1-5kg-400g.html?offer=132686,1735,1735,PRO PLAN®
45,154258,"Корм сухой для взрослых кошек крупных пород, с индейкой и курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-vzroslyh-koshek-krupnyh-porod-s-indeykoy-i-kuricey-400g.html?offer=154260,2099,2099,Mealfeel
46,41878,"Sterilised Adult Renal Plus Сухой корм для поддержания здоровья почек у стерилизованных кошек и кастрированных котов, с лососем, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_After_Care_suhoy_korm_dlya_kastrirovannyhsterilizovannyh_koshekosostunets.html?offer=45706,2946,3465,PRO PLAN®
47,112518,"Sterilised Adult Сухой корм для стерилизованных кошек, кролик с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-sterilizovannyh-koshek-krolik-s-risom-400g.html?offer=112519,899,899,Grandorf
48,151174,"Ultra Корм для кошек, с курицей и рисом, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/ultra-korm-dlya-koshek-s-kuricey-i-risom.html?offer=113391,1899,1899,Ownat
49,148699,"Корм сухой для кошек старше 7 лет, с курицей и индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-starshe-7-let-s-kuricey-i-indeykoy.html?offer=148702,1579,1579,Mealfeel
50,81094,"Sterilised корм для стерилизованных кошек с пониженным содержанием калорий, с курицей, 400 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/monge-cat-sterilised-korm-dlya-sterilizovannyh-koshek-1-5-kg.html?offer=81095,1925,1925,Monge
51,41962,"Exigent 35/30 Savour Сухой корм для кошек привередливых к вкусу продукта, 200 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Exigent_3530_Savour_Sensation_suhoy_korm_suhoy_dlya_priveredlivyh_koshek.html?offer=45725,2140,2517,Royal Canin
52,170598,"Author Сухой корм беззерновой для стерилизованных кошек, со свежим мясом курицы, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/korm-bezzernovoy-dlya-sterilizovannyh-koshek-so-svezhim-myasom-kuricy-1-5-kg.html?offer=170599,1999,1999,Ownat
53,146990,"Adult Sterilized Luxury Hairball сухой корм для стерилизованных кошек с ягненком, 300 гр",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-yagnenkom.html?offer=153005,5999,5999,UNICA
54,41924,"Kitten 36 Second Age Сухой корм для котят в возрасте до 12 месяцев, 300 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/Royal_Canin_Kitten_36_suhoy_korm_dlya_kotyat_vozrast_do_12_mes_i_beremennyh_koshek.html?offer=41926,2369,2369,Royal Canin
55,42921,"Sterilised Adult Renal Plus Сухой корм для поддержания здоровья почек у стерилизованных кошек и кастрированных котов, с индейкой, 3 кг",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Pro_Plan_After_Care_suhoy_korm_dlya_kastrirovannyhsterilizovannyh_koshek_indeykakuritsa.html?offer=42922,1475,1735,PRO PLAN®
56,42586,"Gastrointestinal Fibre Response FR31 S/O Сухой корм для кошек при нарушениях пищеварения, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Royal_Canin_Fibre_Response_FR31_dieticheskiy_suhoy_korm_dlya_koshek_pri_zabolevaniyah_GKT.html?offer=42589,4079,4079,Royal Canin
57,143073,"Prescription Diet c/d Multicare Urinary Stress Сухой диетический корм для кошек при профилактике цистита и мочекаменной болезни (мкб), в том числе вызванные стрессом, с океанической рыбой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/pd-c-d-korm-d-kosh-stress-ryba-6h400g.html?offer=143075,3555,3555,Hills
58,45823,"Prescription Diet c/d Multicare Urinary Stress Сухой диетический корм для кошек при профилактике цистита и мочекаменной болезни (мкб), в том числе вызванные стрессом, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Hills_CD_dieticheskiy_suhoy_korm_dlya_koshek_Urinary_Stress_kuritsey_1008091.html?offer=45824,3555,3555,Hills
59,148179,"Kitten Delicate Корм сухой для котят с чувствительным пищеварением, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/korm-suhoy-dlya-kotyat-chuvstvitelnoe-pishchevarenie-s-indeykoy.html?offer=148181,1129,1129,Wellkiss
60,41956,"British Shorthair 36 Adult Сухой корм для взрослых кошек породы британская короткошерстная, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_34_Adult_suhoy_korm_dlya_koshek_porody_Britanskaya_korotkosherstnaya.html?offer=43492,2859,2859,Royal Canin
61,41904,"Sensible 33 Regular Сухой корм при чувствительной пищеварительной системе у кошек в возрасте от 1 года до 7 лет, 200 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/Royal_Canin_Sensible_33_suhoy_korm_dlya_koshek_pri_chuvstvitelnom_pishchevarenii.html?offer=45709,2375,2375,Royal Canin
62,42465,"Prescription Diet i/d Digestive Care Сухой диетический корм при расстройствах пищеварения у кошек, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_kuritsey.html?offer=42596,3775,3775,Hills
63,145771,"Adult Care Renal Сухой корм для взрослых кошек с хронической почечной недостаточностью, с курицей, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/ownat-care-korm-dlya-vzroslyh-koshek-renal-s-kuricey-pak-1-5kg.html?offer=145773,3459,3459,Ownat
64,86127,"Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов с чувствительным пищеварением, с курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/proplan-suh-400g-dlya-sterilizovannyh-koshek-s-kuricey.html?offer=86129,1628,1915,PRO PLAN®
65,156066,"Functional Nutrition Корм сухой для стерилизованных кошек старше 7 лет, с сельдью и лососем, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-starshe-7-let-s-seldyu-i-lososem-400g.html?offer=156068,1579,1579,Mealfeel
66,42573,"Hypoallergenic DR25 Сухой корм для кошек с пищевой аллергией, 500 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Royal_Canin_Hypoallergenic_dieticheskiy_suhoy_korm_dlya_koshek_pri_allergii.html?offer=42574,5217,5217,Royal Canin
67,146227,"WOW Сухой корм для стерилизованных кошек с индейкой, 350 г",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy2.html?offer=146229,855,855,AlphaPet
68,112521,"Сухой корм для кошек белая рыба с индейкой, забота о коже и шерсти 400гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/suhoy-korm-grandorf-dlya-domashnih-koshek-belaya-ryba-s-burym-risom-400g.html?offer=112523,2919,2919,Grandorf
69,119879,"N&D Prime Сухой корм для котят, с курицей и гранатом, 300 гр.",https://4lapy.ru/catalog/koshki/tovary-dlya-kotyat/korm-zaveli-kotenka/farmina-n-d-prime-cat-chicken-pomegranate-kitten-300g.html?offer=119881,4065,4065,Farmina
70,146265,"Корм сухой для стерилизованных кошек, с индейкой и курицей, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy-i-kuricey.html?offer=146266,1115,1115,Sirius
71,148186,"Senior Sterilized Корм сухой для кошек старше 7 лет, с индейкой, 400 гр.",https://4lapy.ru/catalog/koshki/korm-koshki/sukhoy/korm-suhoy-dlya-koshek-senor-steril-s-indeykoy.html?offer=148188,1129,1129,Wellkiss
72,170596,"Author Сухой корм для кошек, с жирной рыбой и свежим мясом домашней птицы, 1,5 кг",https://4lapy.ru/catalog/koshki/korm-koshki/kholistik/korm-dlya-koshek-s-zhirnoy-ryboy-i-svezhim-myasom-domashney-pticy-1-5-kg.html?offer=170597,2149,2149,Ownat
